Date,ALL,N,T,U,K,L,M,O,A,R,S,G,F,P,I,C,B,J,E,D,Q,H,retail/recreation,grocery/pharmacy,parks,transit,workplaces,driving,public_transport,walking,C1,C2,C3,C4,C5,C6,C7,C8,H1,H2,H3,retail/recreation_5,retail/recreation_10,retail/recreation_15,grocery/pharmacy_5,grocery/pharmacy_10,grocery/pharmacy_15,parks_5,parks_10,parks_15,transit_5,transit_10,transit_15,workplaces_5,workplaces_10,workplaces_15,driving_5,driving_10,driving_15,public_transport_5,public_transport_10,public_transport_15,walking_5,walking_10,walking_15,C1_5,C1_10,C1_15,C2_5,C2_10,C2_15,C3_5,C3_10,C3_15,C4_5,C4_10,C4_15,C5_5,C5_10,C5_15,C6_5,C6_10,C6_15,C7_5,C7_10,C7_15,C8_5,C8_10,C8_15,H1_5,H1_10,H1_15,H2_5,H2_10,H2_15,H3_5,H3_10,H3_15
2020-12-17,0.8156934873370519,0.40784674366852597,0.40784674366852597,0.40784674366852597,0.40784674366852597,0.40784674366852597,0.40784674366852597,0.6899427575355923,0.40784674366852597,0.40784674366852597,0.6724335841334079,0.40784674366852597,0.7199704470528822,0.40784674366852597,0.6903299892648911,0.40784674366852597,0.40784674366852597,0.40784674366852597,0.40784674366852597,0.40784674366852597,0.40784674366852597,0.7606719230506559,-39.0,2.0,-14.0,-22.0,-29.0,75.79,65.39,91.75,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-39.90109002314857,-42.179772407861726,-43.38674325669845,0.9306278484765604,-0.5439202474488175,-2.932270113482756,-14.847530855979661,-16.392277801903873,-17.257569397039177,-24.847530855979667,-27.0113927182967,-28.335033431276685,-28.695061711959326,-27.711922265983798,-27.913537158269083,73.79091527918968,68.67206945765157,70.14089713212506,66.91230830444492,64.27829689713217,61.70390426392859,85.10946787086732,79.50335685100342,78.93317664589992,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.1524691440203374,1.6955888843156932,1.961582283934786,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-18,0.7196636498355172,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.5354194223757678,0.3598318249177586,0.3598318249177586,0.5312513640384978,0.3598318249177586,0.5468572644476055,0.3598318249177586,0.5906739883037784,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.3598318249177586,0.587471898206704,-38.0,5.0,-14.0,-22.0,-30.0,80.2,60.69,101.83,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-39.152469144020344,-41.331620310434964,-43.091916187807314,1.5803387507533548,0.2553847793580505,-2.0234828832970915,-14.625689560435886,-15.760908570787793,-17.15202759874187,-23.778158704456224,-26.244575189119686,-27.877437532885818,-29.25137912087177,-27.988607281703292,-27.725845799462554,77.61323731578472,69.96818868854372,69.2472820969676,65.9021249844399,65.30910527276316,62.62201774233089,91.61568114179566,81.33788517872463,79.0198573408646,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.5,1.896813679180637,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-19,0.6720398290550194,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.4293271512497049,0.3360199145275097,0.3360199145275097,0.43595442050519895,0.3360199145275097,0.4246198282248192,0.3360199145275097,0.5408851662304258,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.3360199145275097,0.4529204197159721,-37.0,8.0,-15.0,-24.0,-33.0,62.09,53.59,89.41,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-38.47322041641556,-40.44044254180358,-42.5279305628438,2.9841870156454635,0.923426829415296,-0.9943204330173621,-14.526779583584451,-15.243892858399507,-16.672216836639233,-23.20602831118924,-25.380023487180623,-27.326161215687684,-30.0535591671689,-28.47183000616095,-27.671643300270432,75.69936406787757,72.06687197540596,68.62092704868253,62.13446739412691,65.64166407623418,63.664787805401495,92.36989757886695,84.23622058324511,79.18699501303853,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.3044111156843066,1.7758099951801722,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-20,0.6743951736264531,0.3371975868132265,0.3371975868132265,0.3371975868132265,0.3371975868132265,0.3371975868132265,0.3371975868132265,0.3883129873088336,0.3371975868132265,0.3371975868132265,0.3957094663862084,0.3371975868132265,0.3734355251851199,0.3371975868132265,0.5403708827015764,0.3371975868132265,0.3371975868132265,0.3371975868132265,0.3371975868132265,0.3371975868132265,0.3371975868132265,0.3735417802076598,-34.0,13.0,-19.0,-28.0,-38.0,52.19,47.42,57.1,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-37.54259256793899,-39.5767124047688,-41.7490118163444,5.457407432061012,1.7326393742869044,-0.0961975315586105,-15.136656159665801,-14.954953527956762,-16.053859382974135,-23.66343574325025,-24.590984954076045,-26.643909589618946,-31.663435743250254,-29.150542412272454,-27.84928108142882,70.55230044029365,73.6520047457649,69.16346740539878,58.23646967603869,64.83811711546237,64.76341126476242,88.28047779640349,86.96895921627957,80.2938120011797,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.1520863394191823,1.599750673822322,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-21,0.6843825764310729,0.3421912882155365,0.3421912882155365,0.3421912882155365,0.3421912882155365,0.3421912882155365,0.3421912882155365,0.3820465661426377,0.3421912882155365,0.3421912882155365,0.3877679508497268,0.3421912882155365,0.3646932858544948,0.3421912882155365,0.5573976434297228,0.3421912882155365,0.3421912882155365,0.3421912882155365,0.3421912882155365,0.3421912882155365,0.3421912882155365,0.34324367811992185,-33.0,15.0,-26.0,-33.0,-46.0,71.78,58.08,85.3,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-36.25137912087177,-38.728281838973835,-40.86624406246903,8.59615173510789,2.988441856197261,0.6191174840437338,-17.190215326834704,-15.03536732864038,-15.5030505747171,-25.510966599229917,-24.155483075643858,-25.841110905770023,-34.81590488727059,-30.171398754759657,-28.2598298828477,67.4775703150501,73.83415087276913,70.92248357239122,56.280034760947004,63.00793082466957,65.48326403118749,84.72770624671828,88.67091329779389,82.63258824020136,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.059696692380517,1.4002493261776785,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-22,0.6560740205757934,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3675113914534234,0.3280370102878967,0.3280370102878967,0.3642159975489955,0.3280370102878967,0.350285076752472,0.3280370102878967,0.5402556014379853,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,0.3280370102878967,-37.0,9.0,-33.0,-41.0,-55.0,70.43,55.65,86.2,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-35.51096659922992,-37.87930112493817,-39.989090778219996,10.50484638512462,4.739993057161011,1.3249934380626485,-21.037746182814367,-15.747428828808285,-15.136423092476464,-29.289125303686138,-24.480750533815367,-25.020911589479216,-40.03774618281437,-31.872305973476806,-28.866369999121122,65.78379771652658,72.39164642694429,72.93612310805865,54.43167560043902,60.59113151287115,65.29057153346716,81.78041369637545,88.51471643836507,85.5746451451307,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0160549132999035,1.2241900048198282,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-23,0.5708798563413187,0.2854399281706593,0.2854399281706593,0.2854399281706593,0.2854399281706593,0.2854399281706593,0.2854399281706593,0.33074960661010044,0.2854399281706593,0.2854399281706593,0.327167695459306,0.2854399281706593,0.3074004183395199,0.2854399281706593,0.4555275811119871,0.2854399281706593,0.2854399281706593,0.2854399281706593,0.2854399281706593,0.2854399281706593,0.2854399281706593,0.3138544555890649,-45.0,-5.0,-38.0,-48.0,-62.0,68.85,49.22,77.82,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-36.548712782044284,-37.138427331733304,-39.16145650092329,9.108602747100676,6.585569983267377,2.308343963243677,-26.152469144020337,-17.43248659125382,-15.048191823219462,-34.580338750753356,-25.94795837649538,-24.407391541864,-46.67924872760479,-34.66032453635342,-29.719325658486852,65.21048267377665,69.98868376994396,73.94406295369491,53.14063436866046,57.99307703228265,63.98543141005114,78.72991161630634,86.53245537584228,87.97358509516755,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.1031863208193633,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-24,0.45884966848107706,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.3470211663648158,0.2294248342405385,0.2294248342405385,0.3415932957071074,0.2294248342405385,0.2964163472714649,0.2294248342405385,0.3729002953775229,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.2294248342405385,0.3551250636249137,-56.0,-22.0,-41.0,-53.0,-64.0,41.08,29.82,51.25,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-40.32687148650051,-36.91460928243899,-38.35813955810533,3.1086027471006763,7.614786138656324,3.759114952557674,-31.64150254479042,-20.297415964222925,-15.426533561754754,-40.62568956043589,-28.76352377363045,-24.343020576958683,-53.336564256749746,-38.73237474611903,-31.05318915253262,63.12296993809708,67.34624653899091,73.24209593337052,49.56953577249221,55.435958962209796,61.78818951129673,74.37566410285113,83.13779429599349,88.76004157422172,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.038417716065214,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-25,0.3988736586647703,0.19943682933238516,0.19943682933238516,0.19943682933238516,0.19943682933238516,0.19943682933238516,0.19943682933238516,0.4820286814017499,0.19943682933238516,0.19943682933238516,0.4884804265054914,0.19943682933238516,0.3770869503127637,0.19943682933238516,0.3838374649219204,0.19943682933238516,0.19943682933238516,0.19943682933238516,0.19943682933238516,0.19943682933238516,0.19943682933238516,0.50108957121248,-66.0,-37.0,-42.0,-56.0,-64.0,27.72,26.71,28.39,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-47.03774618281437,-37.87656430612803,-37.5941457513564,-7.495153614875379,6.599142583637829,5.53660171910953,-36.33656425674975,-24.23277860847101,-16.583654482731127,-46.48903340077008,-32.85683418823524,-25.219086433699058,-58.75622550599639,-43.90174142609437,-33.24909885799822,57.2156551681316,64.99683391161098,71.07784844093815,44.2615145809196,52.998221961115235,59.16418894944373,67.38862624240554,79.3478303837917,87.47962865700626,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0114181446756403,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-26,0.4497231184711815,0.2248615592355908,0.2248615592355908,0.2248615592355908,0.2248615592355908,0.2248615592355908,0.2248615592355908,0.7331486734106569,0.2248615592355908,0.2248615592355908,0.7771105967047554,0.2248615592355908,0.5617863132660854,0.2248615592355908,0.5315743848074762,0.2248615592355908,0.2248615592355908,0.2248615592355908,0.2248615592355908,0.2248615592355908,0.2248615592355908,0.7478460663998965,-73.0,-44.0,-42.0,-57.0,-62.0,37.38,31.29,33.48,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-55.47322041641555,-40.65401171561222,-37.10069483890582,-20.18409511272941,2.548433085980746,7.013998045142696,-39.48903340077009,-28.739091429212202,-18.825437075238206,-51.33656425674975,-37.836660176468214,-27.340645964901356,-61.87915682468873,-49.51207504901687,-36.64009085329624,48.18756661290748,62.3106813791744,68.39746277909204,37.59620233616333,50.03769116046078,56.58062463614801,54.692451100736804,74.78426949071503,84.59143017276119,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0026526672063971,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-27,0.5873054173630359,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,1.009669439456943,0.29365270868151794,0.29365270868151794,1.119139594040334,0.29365270868151794,0.7803212398736474,0.29365270868151794,0.7715400746309755,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,0.29365270868151794,1.0058995618019315,-74.0,-40.0,-41.0,-56.0,-61.0,40.04,33.89,32.41,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-63.35237724110428,-45.432904293806125,-37.41164870701218,-30.803664459060002,-4.634295437919769,7.120760852720683,-41.01581298435453,-33.098940904625806,-22.22647221305928,-54.336564256749746,-43.05533915706746,-30.78759552640405,-62.793971688810764,-54.67033497499317,-41.26001011941693,40.97626237130478,58.08734129196048,66.01412459622702,32.94276844869547,45.972386575134784,54.196576252649436,42.7399399583356,68.2971777223939,81.0276118345004,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0004364074260381,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-28,0.7244086132232886,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,1.1708866065154162,0.3622043066116443,0.3622043066116443,1.3657893056260793,0.3622043066116443,0.9224070193117552,0.3622043066116443,0.9519727754714562,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,0.3622043066116443,1.1574945772629257,-71.0,-30.0,-40.0,-55.0,-62.0,55.2,45.61,54.32,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-68.77203849035094,-51.68447463438719,-39.21031068296607,-36.07085656428631,-13.756829503842937,4.698014101652329,-41.320751272395206,-36.659903055784845,-26.477309432566976,-55.64150254479043,-47.77929644054588,-35.332384537673185,-62.52677958358446,-58.594682571974595,-46.690301819844336,39.10824691051122,52.4451787795375,63.7333932573888,32.80998273548465,41.40283720174867,51.61471886118938,38.00029127007556,59.88754402020066,77.05190639509898,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-29,0.7708964514737792,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,1.1389386521467642,0.3854482257368896,0.3854482257368896,1.398759393004894,0.3854482257368896,0.9147622472504056,0.3854482257368896,0.9835536884775428,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,0.3854482257368896,1.1439574461254591,-69.0,-24.0,-40.0,-55.0,-64.0,55.56,41.58,58.1,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-71.13053594556051,-58.283819401364966,-42.95404673460211,-35.77203849035093,-22.698968002323767,-0.8738139437284812,-41.0,-39.08429068428852,-30.943346505166392,-55.84753085597966,-51.44812002398515,-40.44981756689456,-62.35849745520958,-60.99176180306575,-52.12924658679035,43.30091745516229,47.11581054764613,60.45646852936437,35.99095187880961,37.54697971987361,48.179446366095604,40.81191932251671,51.43157358785039,71.78136958857208,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-30,0.7065312593401628,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.9319187450138686,0.3532656296700814,0.3532656296700814,1.20835115386133,0.3532656296700814,0.7881338391579265,0.3532656296700814,0.8599380525308811,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,0.3532656296700814,1.0234485250906764,-69.0,-24.0,-38.0,-57.0,-67.0,56.31,43.55,66.27,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-71.22184129554377,-63.96990462996789,-48.4995604817101,-32.107118334337805,-29.319594310270492,-9.09854042585438,-40.221841295543776,-40.33985472935293,-34.91669579588675,-55.83171787162512,-53.85563117428464,-45.44120865561922,-62.98418701564545,-62.14868960319451,-56.70023582870752,49.36898942937227,44.105259525676075,55.5031337524892,39.61855501613239,35.68502803351515,43.80163534603444,48.94256662145052,45.78389494484037,64.40650631223352,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2020-12-31,0.5939644660043089,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.6919622490875005,0.2969822330021544,0.2969822330021544,0.8846306891631374,0.2969822330021544,0.6802670474084958,0.2969822330021544,0.6735642561915511,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.2969822330021544,0.9189246725160743,-72.0,-31.0,-34.0,-57.0,-66.0,39.8,26.71,50.51,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-70.66343574325025,-67.89391458744153,-55.004982716000185,-28.83783808573042,-32.503969741995846,-18.29187030839444,-38.79397168881076,-40.600524863294794,-37.89034281844299,-55.90109002314857,-55.14344428013297,-49.64950555625757,-64.06937215152344,-62.64866341187257,-59.845876834737076,50.877283280305925,43.933735524219635,49.76912493324397,39.47134388416384,35.73216260243995,39.41133998426701,53.99971017444035,44.072152881082914,55.76526237021269,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2021-01-01,0.5305324601310386,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.57139953321963,0.2652662300655193,0.2652662300655193,0.6097161613906201,0.2652662300655193,0.7267540303356606,0.2652662300655193,0.5762487278477169,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.2652662300655193,0.9340195541558294,-74.0,-38.0,-32.0,-55.0,-61.0,35.42,33.18,34.71,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-70.73280789477369,-69.95979121065004,-61.22043951805656,-28.602271949213186,-32.68845072065393,-26.21156336700333,-36.9464408328311,-40.121480408443844,-39.68965485516029,-55.9464408328311,-55.6650229848626,-52.674918291092396,-64.43547423360118,-63.00158395866899,-61.56239140978758,49.126698070466986,45.7522449907873,45.32221453830136,38.11014664401255,36.930513977812986,36.40985521395744,54.327405341312534,45.906577768621595,48.343691616770855,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2021-01-02,0.576042929046924,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.6459301744862278,0.288021464523462,0.288021464523462,0.5612637523990174,0.288021464523462,0.9752232856438188,0.288021464523462,0.6558390221924342,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,0.288021464523462,1.0608022940727908,-74.0,-40.0,-30.0,-52.0,-55.0,54.7,42.17,57.53,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-71.62568956043589,-70.75837343098965,-66.03311916032439,-31.304938288040674,-31.508347017555323,-31.11972088930697,-34.748620879128225,-39.0717717413974,-40.42079564842224,-55.48903340077008,-55.78990012953113,-54.481752464110286,-63.13053594556051,-63.33340267442764,-62.31730186461066,47.16563887060956,47.76383150540981,43.74034899977014,36.50550973726227,37.977524383297116,35.56189246779562,52.72870054231538,49.279567480140436,44.536084198296024,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2021-01-03,0.7151625783555959,0.357581289177798,0.357581289177798,0.357581289177798,0.357581289177798,0.357581289177798,0.357581289177798,0.8223446031122854,0.357581289177798,0.357581289177798,0.7489915484831553,0.357581289177798,1.3176230229541583,0.357581289177798,0.8621843175062689,0.357581289177798,0.357581289177798,0.357581289177798,0.357581289177798,0.357581289177798,0.357581289177798,1.1930958337328277,-72.0,-38.0,-30.0,-48.0,-51.0,55.23,56.49,66.33,2,2.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-72.48903340077008,-71.07829636343779,-68.96253177089002,-34.75622550599639,-30.75649820860604,-32.661524325778515,-32.60987657608135,-37.570572505463076,-40.31466115551609,-54.01581298435454,-55.648245709320264,-55.34466478584929,-60.16828212837487,-63.34365532792958,-62.70951985258104,46.87425921419349,48.673395075091,44.86112779588801,38.87420083537528,38.40487704598589,36.411718553123144,52.91051135310558,51.98734864934448,44.89616518254472,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2021-01-04,0.8726646011441271,0.4363323005720636,0.4363323005720636,0.4363323005720636,0.4363323005720636,0.4363323005720636,0.4363323005720636,0.9687452407228472,0.4363323005720636,0.4363323005720636,1.078144322062882,0.4363323005720636,1.5769236366783992,0.4363323005720636,1.0758953678384733,0.4363323005720636,0.4363323005720636,0.4363323005720636,0.4363323005720636,0.4363323005720636,0.4363323005720636,1.2225524763207505,-69.0,-33.0,-31.0,-46.0,-49.0,56.88,55.9,70.14,2,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-72.48903340077008,-71.40847194938786,-70.30079119408042,-36.67312851349949,-31.309087150887827,-31.971900268344932,-31.206028311189243,-35.78763384014196,-39.57508838591834,-51.62568956043589,-55.13095152856376,-55.65265586855586,-56.206028311189236,-62.533481983969594,-63.08278210758838,48.60106819661549,48.48126644639056,47.03684219485987,43.08864248609315,38.58401038657978,37.702631099157145,55.27208755154993,53.284713799383354,47.86557458101615,2.0,2.0,2.0,2.0,2.0,2.0,1.8475308559796626,1.9839450867000967,1.999563592573962,3.847530855979663,3.9839450867000967,3.999563592573962,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
2021-01-05,0.959963265213433,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.9821431416879628,0.4799816326067165,0.4799816326067165,1.3697408173329644,0.4799816326067165,1.6231178611285249,0.4799816326067165,1.1522251720367969,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,0.4799816326067165,1.0951721923866196,-66.0,-26.0,-34.0,-45.0,-49.0,58.19,49.69,72.27,2,2.0,1.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,-71.16828212837487,-71.7228972817282,-70.80094543095355,-35.50484638512462,-32.78163317502033,-30.894055293716654,-31.1366561596658,-34.03691125578711,-38.32931328629486,-49.053559167168906,-54.05485523167095,-55.665844529512405,-52.663435743250254,-60.658498362822215,-63.326115069489305,52.90935717426634,48.32606301963631,48.49704723076249,48.591500356989926,39.60369743627424,38.39639355031278,61.30760431679428,54.134219952633956,51.01974179273289,2.0,2.0,2.0,2.0,2.0,2.0,1.6256895604358856,1.940303307619483,1.997347332793603,3.625689560435886,3.940303307619483,3.9973473327936033,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0,3.0000000000000004,2.9999999999999996,3.000000000000001,2.0,2.0,2.0
